time,temperature,mg,si,cu,fe,cr,mn,zn,ti,log_time,mg_si_ratio,thermal_budget,yield_strength
0.01,178.76477783413225,0.0306329759763407,0.0743977167011022,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4116908478645325,4.4967015568855695,173.82139192431703
8.0,180.12269970964266,0.5998206721131546,1.3135469444791186,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.4566384994835599,995.9419160375668,315.1689796947365
4.0,175.97222572786612,0.494925709853573,0.4278488917893162,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.156749852232314,722.8343374032136,229.71969120814143
0.01,178.50279420595956,0.0108302083690222,0.222941733741105,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0485764707333403,4.494094733107138,177.87786160462224
0.01,181.3542415519676,0.0103248938920395,0.180034703452114,0.0025,0.012,0.0,0.003,0.001,0.002,-2.0,0.0573462795298815,4.522467577610306,261.1812934954154
1.0,181.3076905897279,0.3926093239503401,1.3323937339438627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946624314750544,315.0060669160539,213.46582334824456
1.5,175.32671236139268,0.5011870776815258,0.4346615925115286,0.0,0.0,0.0,0.0,0.0,0.0,0.1760912590556812,1.1530246887901536,410.9350549981354,149.6245271650949
0.01,179.25542804342143,0.011016588840425,0.0141293313507769,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7791449657072856,4.5015836888011735,365.7385903897865
0.01,179.200855229181,0.0287455665728387,0.0680772842170091,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4221870045693161,4.501040671243892,248.61204830453124
6.0,175.19827046109708,0.4926205691696593,0.4281761797997599,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.15048217903724,872.4454498016453,241.79360540459817
4.0,179.42294686071472,0.8065889335534604,1.3260199117061289,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6082735588638927,728.3880588196577,335.25959421286063
0.01,181.93062305105977,0.011163742953998,0.2219071093680585,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0503059137070971,4.528202764223918,220.0088883067008
1.0,181.13214771665983,0.3942915666715517,0.7230864004414428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452821593785294,314.8843898685193,131.12911360069305
0.01,178.1611916461755,0.0299447588269636,0.0687109607211514,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4357441821640167,4.4906956746169975,258.9093134313005
0.5,179.71057075936753,0.7960141675858761,1.3375175881795764,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.5951385037741764,183.619160280872,177.84244455375122
1.0,179.74674594461754,0.7984598693024141,1.2962657569391696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159645160592813,313.9241025362855,221.1506214011373
24.0,181.9137037519852,0.3935117453439216,1.3261238037550451,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.2967360791419872,1464.7935547822497,262.8931470560802
7.0,174.7025615371119,1.0242651277726469,0.9011760848003412,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,1.1365745044760365,931.2832210079956,333.9406635288391
0.01,181.7168730641901,0.0302994107689268,0.0677108016389347,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4474165992669948,4.526075881134705,255.85344822792817
0.01,181.9729858673962,0.0301158263321848,0.0696562165929022,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4322873812448873,4.528624288262338,188.38535836305533
0.01,181.2231080917906,0.0299913222113534,0.0693964492395231,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4321114613982457,4.521162756295625,188.94370918739853
0.01,181.2235142251697,0.3983303977803901,1.2998304161781835,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3064456165715857,4.521166797457117,120.83808348030207
0.01,179.7820876722337,0.0112029318451605,0.2189427489467875,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0511659794135914,4.506824126354863,183.5246933112139
8.0,179.027766000164,0.4025613502903255,1.3051066145708972,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.3084485675808224,993.5361007805462,270.46147068411665
0.01,181.90687418518496,0.0281605306513213,0.0728029001401004,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3867519436409932,4.527966455151076,188.06971322917644
2.0,151.0616801506716,0.4302667820545231,0.4960913926683609,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8672960576471359,466.0441648100734,89.93974198956805
4.0,181.0789699333048,0.405535475781698,0.2808448781973663,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.4439324621476373,731.0533251365497,91.0084014578473
0.01,180.1362908297102,0.0284482813997878,0.07127133348385,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3990986140324279,4.510348564960991,261.6215020039577
0.01,181.3630859081187,0.0111620795903408,0.0138891493322574,0.002777778,0.002525253,0.000505051,0.008585859,0.001262626,0.0,-2.0,0.8030764562285568,4.522555581880193,375.69746852169374
1.0,175.478277924897,1.0234085495783514,0.89135266071662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148139354138496,310.965425963106,249.91826657855853
0.01,178.27830890159868,0.0282586586782523,0.0717138018106949,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3939927606296886,4.491861030057073,190.6369629605953
0.01,178.74814816706484,0.0281730588822641,0.0742283345328472,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.379494759136855,4.496536086196271,191.46774370698895
0.01,179.80316022404537,0.0275548554401813,0.0718312879255658,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3835518019767509,4.507033805217309,263.4880455141793
0.5,178.93852124730918,0.4042553898992924,0.7327376386049157,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.5516979770401685,183.3061211420004,85.9689648819223
504.0,174.33119574414337,0.4903864124751848,0.4400093436976063,0.0,0.0,0.0,0.0,0.0,0.0,2.702430536445525,1.114465578613726,2785.372848911425,102.08216220892656
0.01,180.2725937734184,0.8047689875065498,1.3054449904975178,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6164662844483415,4.511704824347147,154.4953310130174
0.01,178.04397512020944,0.0106433367717879,0.1805493003983188,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0589464887619107,4.489529331402176,269.27301944706835
0.01,180.6928211599084,0.8143576082203844,1.3317752453272544,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6114781726841217,4.515886225876285,156.1111173763746
2.0,150.28096011480503,0.4277652373009183,0.4944488893776512,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.865117902601212,465.186456184661,87.31174109484152
48.0,174.80659061409247,0.5031470303037001,0.4375180717330503,0.0,0.0,0.0,0.0,0.0,0.0,1.6812412373755872,1.149976567927934,1743.366552024357,226.2882294656625
8.0,179.18953061018485,0.3996599144712198,1.34419131057243,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.2973214735975998,993.8915339574272,270.81878502555696
8.0,179.74232239561226,0.3944175782125226,1.3362401990951174,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.2951674607641701,995.106141654518,265.51958490587106
8.0,179.83533216766182,0.6035638518904799,1.2956150852279558,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.4658476119148984,995.3105050115976,317.3351654262435
0.5,179.58342405002335,0.6113379780723238,1.3299007073530669,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.4596834770125847,183.56760672662216,196.08590895137883
0.01,178.1636113007517,0.0104901422068544,0.1778151375101997,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0589913347107786,4.490719750980581,271.2552312375236
0.01,178.83619487699696,0.011106996033941,0.013707262113993,0.002777778,0.002525253,0.000505051,0.008585859,0.001262626,0.0,-2.0,0.80970939693649,4.497412180090628,379.44191653378857
2.0,173.61458466197064,0.4978562734910189,0.4288534879311196,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.160873535522288,490.82106285134506,171.8651328166032
0.01,180.2331042833224,0.031274963173389,0.0733666067647818,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4262252583257902,4.5113118908554695,255.91334978268893
0.01,178.0386885627551,0.0105747636789974,0.1815605361070142,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0582405268262515,4.489476728406431,168.64727618885408
0.5,181.1367626234376,0.4034858191235829,1.3144201954160817,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3069663345613114,184.1974313192201,153.3122931036443
4.0,181.95756584246425,0.3936835476327944,1.3073997552332322,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3011171869086782,732.4673707024604,262.2490991877932
0.01,178.8903251701204,0.0283757403074716,0.0744411563947621,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3811322977579427,4.4979507944163855,266.8290259323157
1.0,181.50912744194537,0.4022000479902913,1.298677823678026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096972502993189,315.14569230222924,205.6413435992424
2.5,175.25970553782008,0.50263424716676,0.4321441373610613,0.0,0.0,0.0,0.0,0.0,0.0,0.3979400086720376,1.16309021183063,561.7510738116933,181.4374138244841
72.0,151.46577222123258,0.4377318503369316,0.5073897487117391,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,0.8626962300401398,1821.7967487871017,251.43408576445785
120.0,175.8414053496256,0.5096568733048689,0.4304484984404648,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,1.1839860872798116,2153.2687368299285,191.8586414458878
4.0,178.7388633803701,0.6068061558070598,1.2954735822284589,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.4684012704840665,727.2870689311212,317.5972550950973
0.01,181.9578085992707,0.0110035734336363,0.2196342441430862,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0500972537503333,4.528473269423042,158.6636569295457
1.0,176.66064907792995,0.4936929379539937,0.4315825918255494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1438864969061968,311.7849831942061,154.9571191904066
0.01,181.32213659228276,0.0111357957883684,0.2171899247738376,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0512697957882065,4.522148122639414,182.71288350500976
0.01,181.94147502973937,0.0110985021621563,0.0139941024981609,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7925179184895127,4.528310745002192,393.7248817096734
4.0,180.53632987552288,0.3999696605970118,1.3313832396262344,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3004143694685548,730.1799796547501,265.7817771220891
0.01,178.12400193289542,0.4010372206308576,1.300517140807697,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3083651298363462,4.490325624665527,121.42762726836224
24.0,179.23677393398296,0.3964570649440593,0.7091969297504226,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.559014651878228,1456.1768501062134,230.11770874992337
96.0,176.44236621731653,0.506299991692595,0.4382957779743934,0.0,0.0,0.0,0.0,0.0,0.0,1.9822712330395684,1.1551296312643498,2056.755133585671,210.57462545642608
9.0,176.80529039585684,1.000775299577526,0.8725496922908507,0.0,0.0,0.0,0.0,0.0,0.0,0.9542425094393248,1.146941932362305,1036.0603441793069,334.70480841043195
3.0,175.48779224703742,0.5035592992020471,0.4284535098415195,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.1752676427178224,621.9440415773449,172.97777256403862
168.0,176.35993355234828,0.4912983066595981,0.4404197663601407,0.0,0.0,0.0,0.0,0.0,0.0,2.225309281725863,1.1154975076272708,2305.9404304753475,171.26015364703505
12.0,174.9680530025225,0.4915879360399566,0.4434171465494995,0.0,0.0,0.0,0.0,0.0,0.0,1.0791812460476249,1.1086103768459312,1149.400112115735,243.49512974465975
1.0,178.1874832399629,0.3993429110937756,0.7072008824021512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56467302898019,312.84330398880184,128.0673159899533
0.01,181.29602903664377,0.0289072546020144,0.0686572466107746,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4209758804786349,4.521888343823039,176.59108948203115
4.0,179.0708450802587,0.6018099345239148,1.3375609533838826,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.449927484595425,727.8213728651561,310.9523848917904
120.0,174.41332866977683,0.502130487382836,0.4327298465105736,0.0,0.0,0.0,0.0,0.0,0.0,2.0791812460476247,1.1603518636700514,2146.419980190323,192.65146997578495
8.0,180.4960459889209,0.396453138889385,0.7113709161819237,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.5573007791904258,996.762241658254,234.11607221421048
0.01,179.33566199644602,0.0110734772845777,0.0138672861690466,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7979569744174665,4.502382043179425,390.2433255951127
0.01,180.49081140269143,0.0110862091859597,0.124140519598794,0.009,0.0,0.0,0.0,0.0,0.0,-2.0,0.0892965186274373,4.513876161956408,375.7213835911874
0.01,180.66140051296256,0.0110066515877078,0.0128722973004052,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8544013021157038,4.5155735800435535,151.3292956276833
0.5,179.48150600978477,0.7970584554511618,1.3374369117573828,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.5959552102175333,183.52628251741865,174.13129089394403
8.0,150.52756389212612,0.4227344772257144,0.4946851271083986,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.8545353573557315,930.914756249716,187.70002854663096
0.5,180.86432438013745,0.3928077869293611,1.2952260983630093,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3032711854045862,184.0869671174476,165.6493017303462
4.0,179.688867355297,0.4023907872504604,1.338669160128018,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3005879222113084,728.8160413453317,267.54258803294937
0.01,179.51406970859531,0.0110743992467806,0.0128984695345392,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8579172935373004,4.504157258942068,399.134214773104
1.0,180.33336388323548,0.7937614394517813,1.312103193434104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049489048839788,314.3307151065044,228.163314340818
504.0,176.5683237188998,0.4964035919303303,0.4392086190930017,0.0,0.0,0.0,0.0,0.0,0.0,2.702430536445525,1.1301970598500974,2799.297982704063,103.70404817698814
0.01,179.36168054711743,0.0109125151854047,0.0131194144965081,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8311501772075959,4.502640936366926,388.83706775958393
0.01,178.61238822824103,0.0104692578986419,0.1832582500095712,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0571253225700318,4.495185229888368,275.696369156352
0.01,181.42770826776507,0.0108323554161414,0.0128300390379847,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8436388225998409,4.523198595739187,398.1396207672136
0.01,179.3943865554832,0.0281602547957078,0.0743142186872363,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.3788839666678369,4.502966371971052,187.132904501537
0.01,181.7923655538669,0.0106410109507587,0.1773333629411882,0.0025,0.012,0.0,0.003,0.001,0.002,-2.0,0.0600023072433085,4.526827056383918,260.1235317336753
0.01,178.96999462100524,0.0283322827554325,0.0717190436930525,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3949903873899931,4.49874353181158,189.66146398647717
0.01,180.52203307471743,0.0104704938493881,0.178957331262247,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0585050566242469,4.514186827922856,164.17445659160245
8.0,178.3885979713532,0.3964559670877505,0.2749745618933749,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.441738999302354,992.1317050785956,125.55745854550058
24.0,180.2810101968777,0.4042465993101765,1.344188614024378,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.300734277726941,1459.538116968296,268.3346004677366
4.0,181.0937202950174,0.4048225614001714,1.33372352084735,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.303525820617434,731.0770649279121,263.44567274581806
4.0,180.17278134314023,0.3957030091537776,1.3384164944626702,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.2956479199947682,729.5948708637237,266.22703721086936
0.01,178.30168414527623,0.0295637040202949,0.0723054835666459,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4088156859664645,4.492093621465438,263.3776372053977
1.0,178.76206493225337,0.5905072992856698,1.2954899473170138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4558142209952328,313.2415736688143,257.4388663243419
1.0,179.6046031731671,0.3959802370972223,0.7284495625295805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435857492517202,313.8255766750176,128.5308790917057
72.0,175.95061495652598,0.5016084052933035,0.4383381692193768,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,1.1443150457011884,1926.847973465775,219.16356745555345
0.5,181.88640111921524,0.4032528825212461,0.2771974385162196,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.4546971923974956,184.50138357295265,28.88634335665948
0.01,178.40770702488874,0.0105269783753868,0.1821583651434395,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0577870826644234,4.4931485841955885,168.60987615056834
0.01,180.4116469892612,0.0105146443152705,0.1765024191198788,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0595688641496068,4.513088449850979,170.1407828252889
0.01,180.80354666529527,0.3933940337797911,0.7124621063136509,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.552153593514309,4.516987981288768,67.82842907009253
0.01,181.3346808199417,0.0103685716839817,0.178098929166744,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0582147775099744,4.522272941854919,276.1563598711228
4.0,181.93077277632176,0.4004769575403176,0.2775488615477212,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,1.4428541582393788,732.4242489260204,89.45947912042335
0.01,180.27960258243652,0.393710781157281,1.3022157688049365,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3023368071717646,4.511774564315765,104.2695566132079
24.0,181.3013393865629,0.4078460161555238,0.7165174441392695,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.5691980390862069,1462.822429930381,227.0772824652286
0.01,181.6401026650456,0.0108446928093086,0.0131090759519512,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8266354161701224,4.525311990263487,150.86920068766844
0.01,178.35014453656456,0.0282834892871129,0.0726518731618218,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3892480066419996,4.492575818392031,259.39690529142115
0.01,181.3087229970508,0.0284695080180852,0.068208486379182,0.0,0.0017,0.0,0.0,0.0,0.0,-2.0,0.4173283449861643,4.522014652928927,254.78842900650343
8.0,173.75644831199423,0.4988626269305115,0.4315317922964313,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.156000730023934,981.9538320011526,261.1182694355459
1.0,180.10565657499353,0.6094488546656517,1.3264218898562885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594648691171637,314.1728804278036,253.86828383461125
8.0,178.53090078297816,0.4049709780806578,0.7255330996866981,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.558162538180752,992.444376313722,235.1490439895003
0.01,181.83034301516747,0.0108703306219692,0.0128107251811595,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8478717442554263,4.527204944688823,365.0637794764
72.0,151.82231031847982,0.4320235056379651,0.5022574908420754,0.0,0.0,0.0,0.0,0.0,0.0,1.8573324964312683,0.8601462637242501,1823.3264610325652,250.4236785522077
8.0,180.47943087275047,0.7973837766946781,1.3059410514376706,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.6105770777678607,996.7257345166488,348.38416606049924
0.01,181.3196432143517,0.0108589134026545,0.0140719063415033,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7711252396737167,4.522123312704058,393.2972562605847
0.5,180.87384427951932,0.3921339744049891,1.3024958313611752,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3010612044594012,184.0908271044797,165.4052735533753
1.5,175.3790706547498,0.5087699319264859,0.43386103887315,0.0,0.0,0.0,0.0,0.0,0.0,0.1760912590556812,1.1726293906315186,410.98303041707527,151.65942459555677
0.01,180.1722688410502,0.0109813910339865,0.2192803054011826,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0500769562698932,4.510706558077262,183.16913378196628
0.01,179.09016600374014,0.3932362788832845,0.2784370013930739,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.412248208513356,4.499939276828875,28.30670609247833
5.0,176.17561612737452,1.026986818151816,0.9038014394625598,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,1.1362843767085986,805.0834274629533,337.2490704364662
48.0,150.7693599781698,0.4310753119386129,0.506898994715,0.0,0.0,0.0,0.0,0.0,0.0,1.6812412373755872,0.8503998083146599,1649.8179699251066,229.7776962873967
2.0,173.62044133142822,0.4922679469906563,0.4387760201019169,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.121886123163899,490.8274970603818,173.75738114589532
4.0,179.87098982098348,0.5958053874475672,1.3250487521128114,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.4496445055719628,729.1091561463135,317.53920895657933
8.0,179.41261812179633,0.3976206582522931,0.713885580958919,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.5569731328469648,994.3817073208368,236.1154574900487
9.0,173.46882997997332,1.0227208907678875,0.8945874967284633,0.0,0.0,0.0,0.0,0.0,0.0,0.9542425094393248,1.1432190392975283,1028.3778601623287,330.95005836615206
24.0,180.36242741828497,0.3938664001820713,0.7176228223752007,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.5488411174930149,1459.800188894012,225.6380890530388
0.5,181.0963754476861,0.4011061546510919,1.2939246329856764,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.3099895036626104,184.18105572863783,168.73027704107972
0.01,180.45920228534945,0.010655686868324,0.1787979312035141,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0595929207200323,4.513561640780878,270.84931501350536
0.01,179.45653175255606,0.011064938489936,0.2181129363343383,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0507279916357615,4.503584737242862,138.8479987862927
0.5,179.70871464053226,0.5916625421008894,1.328311456710194,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,0.4454212036642386,183.61840768944776,197.48486927764023
336.0,176.69011479987398,0.497844422815386,0.4361868475654487,0.0,0.0,0.0,0.0,0.0,0.0,2.526339277389844,1.1413297129358264,2618.106773534493,139.16422727007875
0.01,180.1587068052056,0.0305703085203067,0.0734420168840027,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4161942696357019,4.510571611333566,255.37100675008512
0.01,180.6310562048684,0.0301360892486519,0.0692848984858825,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4348962175735286,4.5152716441385055,258.80482708741823
0.01,181.71636532090315,0.012300265190026,0.0126856060607334,1e-05,0.001,0.0,0.001,1e-05,0.0,-2.0,0.9688600237896368,4.526070828921011,298.89160803576044
0.01,181.46997289809,0.4005554299292644,1.3090452085788946,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3059881869796048,4.523619142794307,123.13119430550849
3.0,173.73766986243692,0.4975404044242502,0.4266744907881623,0.0,0.0,0.0,0.0,0.0,0.0,0.4771212547196624,1.166061610313523,619.5178567843035,179.42996015933105
0.01,181.52010431205665,0.0109741084912747,0.2177335169950424,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0503992433057126,4.524117966949412,226.13066011289223
0.01,179.14405939788114,0.0111814093901035,0.013230071015791,0.009,0.0,0.0,0.009,0.0,0.0,-2.0,0.8445127957975282,4.500475533931378,356.7156790536469
0.01,179.7517218153229,0.0285149963854193,0.0716192358214762,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.3980915900944159,4.50652197603196,266.26469481579767
96.0,175.99975553651987,0.4944619433942673,0.4287467488781791,0.0,0.0,0.0,0.0,0.0,0.0,1.9822712330395684,1.1532458548769262,2054.730317645028,205.5490667966351
0.01,179.06196921511875,0.0304784540469665,0.0742597912528017,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4103748446420577,4.499658709453096,248.12305077665837
0.01,179.33649118000525,0.010707128361227,0.1784345618944516,0.0025,0.012,0.0,0.003,0.001,0.002,-2.0,0.0600025478364548,4.502390293830178,259.48983405371524
0.01,178.81553331102825,0.0110838227477624,0.0142288547368401,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7784209441427364,4.497206590673295,148.28632900996686
1.0,178.13527445189317,0.3956893280430804,0.2817230078863291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4044833830856245,312.80711561455087,28.93553224732873
1.0,180.4516581426228,0.809451862371112,1.3010625582216635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221419837472322,314.41271043887514,228.3383474283409
1.0,174.72621847057974,0.5052366330878021,0.4304769365389397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1736398719780916,310.4441380727324,155.53498742457018
24.0,181.4737184203213,0.4054883903637909,1.3461812273954583,0.0,0.0,0.0,0.0,0.0,0.0,1.380211241711606,0.3012115828063365,1463.3772966348602,265.8844470706087
0.01,178.95922064128513,0.0310614241267221,0.0740977530412289,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4191386575901378,4.49863632714876,253.2159360946064
0.01,180.11750541177136,0.0109669288401905,0.2173821807120342,0.0025,0.0025,0.0,0.003,0.001,0.002,-2.0,0.0504476692964303,4.510161643837284,177.95417258533024
0.01,181.71025113429195,0.0311826378852979,0.0721621447400872,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4320591829104652,4.526009990741332,248.80535809495893
0.01,181.6041340731066,0.4050698608668429,1.3172935251799025,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.3074992612742937,4.524954090873371,105.4284109052814
0.01,178.77434951773267,0.0299131225795416,0.0688101060892359,0.0,0.0016,0.0,0.0,0.0,0.0,-2.0,0.4346567344833009,4.496796798304215,187.68998838696464
8.0,179.46232116334608,0.3992568148771863,1.3079427582442884,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,0.3052532382080243,994.4909160652984,269.19795832427474
0.5,181.09375060108448,0.4066183637790712,0.2848511708004367,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010299956639812,1.4274264289390746,184.1799914449268,29.04857753907525
0.01,179.83482958044505,0.0109356143726621,0.0139365320616239,0.01,0.0,0.0,0.008,0.0,0.0,-2.0,0.7841099367457217,4.507348925791392,361.4968095407303
0.01,178.14065416715798,0.0111908808017978,0.2169512975332462,0.0025,0.006,0.0,0.003,0.001,0.002,-2.0,0.0515800787008246,4.490491319905884,225.4909953018281
0.01,181.10403849382695,0.030832509627267,0.0738080082562779,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4176827627240247,4.519977974401333,247.80201494937643
8.0,174.02638046356498,0.5053281338966766,0.4334958575715718,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919436,1.165677752839238,982.546933558797,265.63630155604835
6.0,176.99048671247843,0.4949095203720954,0.4330129211285006,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.1429176060295196,875.93294159451,245.0686338282294
0.01,180.0167975269818,0.0315999688773605,0.0734903439399292,0.0,0.0018,0.0,0.0,0.0,0.0,-2.0,0.4299295375159974,4.5091595670641045,249.41182320913168
